"GEO_ID","NAME","S1602_C01_001E","S1602_C01_001M","S1602_C02_001E","S1602_C02_001M","S1602_C03_001E","S1602_C03_001M","S1602_C04_001E","S1602_C04_001M","S1602_C01_002E","S1602_C01_002M","S1602_C02_002E","S1602_C02_002M","S1602_C03_002E","S1602_C03_002M","S1602_C04_002E","S1602_C04_002M","S1602_C01_003E","S1602_C01_003M","S1602_C02_003E","S1602_C02_003M","S1602_C03_003E","S1602_C03_003M","S1602_C04_003E","S1602_C04_003M","S1602_C01_004E","S1602_C01_004M","S1602_C02_004E","S1602_C02_004M","S1602_C03_004E","S1602_C03_004M","S1602_C04_004E","S1602_C04_004M","S1602_C01_005E","S1602_C01_005M","S1602_C02_005E","S1602_C02_005M","S1602_C03_005E","S1602_C03_005M","S1602_C04_005E","S1602_C04_005M"
"id","Geographic Area Name","Estimate!!Total!!All households","Margin of Error!!Total MOE!!All households","Estimate!!Percent!!All households","Margin of Error!!Percent MOE!!All households","Estimate!!Limited English-speaking households!!All households","Margin of Error!!Limited English-speaking households MOE!!All households","Estimate!!Percent limited English-speaking households!!All households","Margin of Error!!Percent limited English-speaking households MOE!!All households","Estimate!!Total!!All households!!Households speaking --!!Spanish","Margin of Error!!Total MOE!!All households!!Households speaking --!!Spanish","Estimate!!Percent!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent MOE!!All households!!Households speaking --!!Spanish","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Limited English-speaking households MOE!!All households!!Households speaking --!!Spanish","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent limited English-speaking households MOE!!All households!!Households speaking --!!Spanish","Estimate!!Total!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Total MOE!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent MOE!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Limited English-speaking households MOE!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent limited English-speaking households MOE!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Total!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Total MOE!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent MOE!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Limited English-speaking households MOE!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent limited English-speaking households MOE!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Total!!All households!!Households speaking --!!Other languages","Margin of Error!!Total MOE!!All households!!Households speaking --!!Other languages","Estimate!!Percent!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent MOE!!All households!!Households speaking --!!Other languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Limited English-speaking households MOE!!All households!!Households speaking --!!Other languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent limited English-speaking households MOE!!All households!!Households speaking --!!Other languages"
"1400000US34029731205","Census Tract 7312.05, Ocean County, New Jersey","1949","114","(X)","(X)","57","47","2.9","2.4","98","56","5.0","2.9","0","12","0.0","27.6","123","60","6.3","3.1","51","47","41.5","27.0","0","12","0.0","1.7","0","12","-","**","6","17","0.3","0.9","6","17","100.0","100.0"
"1400000US34029731206","Census Tract 7312.06, Ocean County, New Jersey","1289","113","(X)","(X)","39","40","3.0","3.1","47","38","3.6","3.0","22","35","46.8","53.2","111","60","8.6","4.7","8","14","7.2","11.5","18","20","1.4","1.6","9","14","50.0","50.0","25","39","1.9","3.0","0","12","0.0","59.3"
"1400000US34029732001","Census Tract 7320.01, Ocean County, New Jersey","2147","96","(X)","(X)","0","17","0.0","1.5","37","30","1.7","1.4","0","17","0.0","48.8","140","69","6.5","3.3","0","17","0.0","20.5","0","17","0.0","1.5","0","17","-","**","9","14","0.4","0.7","0","17","0.0","98.9"
"1400000US34029732002","Census Tract 7320.02, Ocean County, New Jersey","3424","175","(X)","(X)","38","42","1.1","1.2","140","91","4.1","2.6","0","17","0.0","20.5","146","85","4.3","2.5","16","26","11.0","18.9","46","49","1.3","1.4","22","34","47.8","52.2","0","17","0.0","0.9","0","17","-","**"
"1400000US34029732101","Census Tract 7321.01, Ocean County, New Jersey","2638","206","(X)","(X)","0","17","0.0","1.2","42","19","1.6","0.7","0","17","0.0","45.8","123","76","4.7","2.9","0","17","0.0","22.9","0","17","0.0","1.2","0","17","-","**","0","17","0.0","1.2","0","17","-","**"
"1400000US34029732103","Census Tract 7321.03, Ocean County, New Jersey","1077","94","(X)","(X)","10","16","0.9","1.5","22","28","2.0","2.6","0","12","0.0","63.2","52","39","4.8","3.6","10","16","19.2","29.7","0","12","0.0","3.0","0","12","-","**","0","12","0.0","3.0","0","12","-","**"
"1400000US34029732104","Census Tract 7321.04, Ocean County, New Jersey","1701","134","(X)","(X)","8","13","0.5","0.8","47","35","2.8","2.0","0","12","0.0","43.3","51","36","3.0","2.1","8","13","15.7","23.6","43","39","2.5","2.3","0","12","0.0","45.2","0","12","0.0","1.9","0","12","-","**"
"1400000US34029733000","Census Tract 7330, Ocean County, New Jersey","3986","210","(X)","(X)","38","36","1.0","0.9","105","68","2.6","1.7","24","28","22.9","24.6","128","61","3.2","1.5","14","23","10.9","17.6","39","45","1.0","1.1","0","17","0.0","47.5","0","17","0.0","0.8","0","17","-","**"
"1400000US34029734001","Census Tract 7340.01, Ocean County, New Jersey","3782","218","(X)","(X)","54","49","1.4","1.3","73","50","1.9","1.3","0","17","0.0","34.1","255","94","6.7","2.5","54","49","21.2","16.8","17","26","0.4","0.7","0","17","0.0","71.9","26","42","0.7","1.1","0","17","0.0","58.2"
"1400000US34029734002","Census Tract 7340.02, Ocean County, New Jersey","2412","158","(X)","(X)","75","94","3.1","3.8","217","128","9.0","5.2","59","91","27.2","32.3","126","73","5.2","3.0","16","26","12.7","19.9","0","17","0.0","1.3","0","17","-","**","20","32","0.8","1.3","0","17","0.0","66.3"
"1400000US34029734003","Census Tract 7340.03, Ocean County, New Jersey","2328","156","(X)","(X)","0","17","0.0","1.4","159","51","6.8","2.1","0","17","0.0","18.4","71","58","3.0","2.5","0","17","0.0","34.8","15","21","0.6","0.9","0","17","0.0","76.6","41","46","1.8","2.0","0","17","0.0","46.3"
"1400000US34029735001","Census Tract 7350.01, Ocean County, New Jersey","2530","135","(X)","(X)","0","17","0.0","1.3","52","46","2.1","1.8","0","17","0.0","41.1","87","66","3.4","2.6","0","17","0.0","30.2","13","20","0.5","0.8","0","17","0.0","82.3","0","17","0.0","1.3","0","17","-","**"
"1400000US34029735002","Census Tract 7350.02, Ocean County, New Jersey","3251","170","(X)","(X)","48","37","1.5","1.1","16","26","0.5","0.8","0","17","0.0","74.1","64","45","2.0","1.4","38","34","59.4","39.5","53","42","1.6","1.3","10","16","18.9","28.8","0","17","0.0","1.0","0","17","-","**"
"1400000US34029735101","Census Tract 7351.01, Ocean County, New Jersey","1106","97","(X)","(X)","43","35","3.9","3.1","86","59","7.8","5.3","26","30","30.2","36.7","111","78","10.0","6.8","17","20","15.3","23.5","0","12","0.0","2.9","0","12","-","**","0","12","0.0","2.9","0","12","-","**"
"1400000US34029735103","Census Tract 7351.03, Ocean County, New Jersey","1846","217","(X)","(X)","0","12","0.0","1.7","66","52","3.6","2.8","0","12","0.0","36.3","164","106","8.9","5.6","0","12","0.0","17.9","24","27","1.3","1.5","0","12","0.0","60.5","0","12","0.0","1.7","0","12","-","**"
"1400000US34029735104","Census Tract 7351.04, Ocean County, New Jersey","1604","118","(X)","(X)","99","62","6.2","3.8","179","84","11.2","5.1","99","62","55.3","26.0","69","38","4.3","2.4","0","12","0.0","35.4","58","64","3.6","4.0","0","12","0.0","38.9","0","12","0.0","2.0","0","12","-","**"
"1400000US34029736001","Census Tract 7360.01, Ocean County, New Jersey","1507","95","(X)","(X)","36","31","2.4","2.1","12","18","0.8","1.2","0","12","0.0","85.6","77","41","5.1","2.7","36","31","46.8","28.7","0","12","0.0","2.1","0","12","-","**","16","20","1.1","1.3","0","12","0.0","74.1"
"1400000US34029736002","Census Tract 7360.02, Ocean County, New Jersey","602","44","(X)","(X)","9","9","1.5","1.5","13","16","2.2","2.7","0","12","0.0","82.3","16","11","2.7","1.9","6","8","37.5","40.1","0","12","0.0","5.3","0","12","-","**","3","4","0.5","0.7","3","4","100.0","100.0"
"1400000US34029736101","Census Tract 7361.01, Ocean County, New Jersey","2450","154","(X)","(X)","0","17","0.0","1.3","31","46","1.3","1.8","0","17","0.0","53.3","103","71","4.2","2.9","0","17","0.0","26.5","94","103","3.8","4.2","0","17","0.0","28.5","7","19","0.3","0.8","0","17","0.0","100.0"
"1400000US34029736102","Census Tract 7361.02, Ocean County, New Jersey","3125","160","(X)","(X)","30","33","1.0","1.0","108","46","3.5","1.5","0","17","0.0","25.5","86","67","2.8","2.2","15","22","17.4","27.3","15","24","0.5","0.8","15","24","100.0","76.6","0","17","0.0","1.0","0","17","-","**"
"1400000US34029736105","Census Tract 7361.05, Ocean County, New Jersey","1791","145","(X)","(X)","20","24","1.1","1.3","102","55","5.7","3.1","10","16","9.8","15.4","64","41","3.6","2.3","10","16","15.6","25.0","12","19","0.7","1.1","0","12","0.0","85.6","0","12","0.0","1.8","0","12","-","**"
"1400000US34029737000","Census Tract 7370, Ocean County, New Jersey","1447","103","(X)","(X)","31","49","2.1","3.4","55","36","3.8","2.5","0","12","0.0","40.0","15","23","1.0","1.6","0","12","0.0","76.6","42","51","2.9","3.6","31","49","73.8","49.6","0","12","0.0","2.2","0","12","-","**"
"1400000US34029738001","Census Tract 7380.01, Ocean County, New Jersey","1161","95","(X)","(X)","14","15","1.2","1.3","7","10","0.6","0.9","7","10","100.0","100.0","32","24","2.8","2.0","7","11","21.9","32.6","0","12","0.0","2.8","0","12","-","**","0","12","0.0","2.8","0","12","-","**"
"1400000US34029738002","Census Tract 7380.02, Ocean County, New Jersey","680","66","(X)","(X)","6","6","0.9","0.9","15","10","2.2","1.4","0","12","0.0","76.6","41","15","6.0","2.3","0","12","0.0","46.3","3","5","0.4","0.7","3","5","100.0","100.0","3","4","0.4","0.6","3","4","100.0","100.0"
"1400000US34029738100","Census Tract 7381, Ocean County, New Jersey","856","94","(X)","(X)","2","3","0.2","0.4","3","3","0.4","0.4","0","12","0.0","100.0","23","10","2.7","1.2","2","3","8.7","12.4","0","12","0.0","3.7","0","12","-","**","1","3","0.1","0.3","0","12","0.0","100.0"
"1400000US34029739000","Census Tract 7390, Ocean County, New Jersey","1067","71","(X)","(X)","0","12","0.0","3.0","6","6","0.6","0.6","0","12","0.0","100.0","58","21","5.4","2.0","0","12","0.0","38.9","0","12","0.0","3.0","0","12","-","**","0","12","0.0","3.0","0","12","-","**"
"1400000US34029739100","Census Tract 7391, Ocean County, New Jersey","1129","84","(X)","(X)","48","32","4.3","2.9","52","49","4.6","4.3","8","12","15.4","28.1","65","37","5.8","3.3","9","13","13.8","20.0","31","27","2.7","2.4","31","27","100.0","53.3","0","12","0.0","2.8","0","12","-","**"
"1400000US34029980000","Census Tract 9800, Ocean County, New Jersey","0","12","(X)","(X)","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**"
"1400000US34029980100","Census Tract 9801, Ocean County, New Jersey","0","12","(X)","(X)","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**"
"1400000US34029990000","Census Tract 9900, Ocean County, New Jersey","0","12","(X)","(X)","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**"
"1400000US34031116500","Census Tract 1165, Passaic County, New Jersey","2916","260","(X)","(X)","125","109","4.3","4.0","284","133","9.7","5.1","87","108","30.6","33.1","182","101","6.2","3.5","38","41","20.9","21.5","91","54","3.1","1.9","0","17","0.0","29.2","9","16","0.3","0.5","0","17","0.0","98.9"
"1400000US34031124200","Census Tract 1242, Passaic County, New Jersey","2451","162","(X)","(X)","60","50","2.4","2.0","415","135","16.9","5.4","0","17","0.0","7.5","422","138","17.2","5.5","29","32","6.9","7.5","69","45","2.8","1.9","31","36","44.9","39.4","126","89","5.1","3.6","0","17","0.0","22.5"
"1400000US34031124311","Census Tract 1243.11, Passaic County, New Jersey","1673","99","(X)","(X)","117","72","7.0","4.2","225","69","13.4","3.9","23","27","10.2","11.8","280","72","16.7","4.2","54","42","19.3","13.7","86","50","5.1","3.0","0","12","0.0","30.5","99","61","5.9","3.7","40","48","40.4","36.4"
"1400000US34031124312","Census Tract 1243.12, Passaic County, New Jersey","1531","92","(X)","(X)","30","24","2.0","1.6","167","60","10.9","3.9","0","12","0.0","17.6","286","95","18.7","6.0","16","18","5.6","6.1","178","64","11.6","4.1","7","13","3.9","7.0","36","24","2.4","1.6","7","10","19.4","27.1"
"1400000US34031124321","Census Tract 1243.21, Passaic County, New Jersey","2466","153","(X)","(X)","303","146","12.3","5.9","566","196","23.0","7.6","123","113","21.7","18.5","316","113","12.8","4.7","101","63","32.0","16.9","159","73","6.4","2.9","38","34","23.9","19.1","141","111","5.7","4.4","41","66","29.1","37.2"
"1400000US34031124322","Census Tract 1243.22, Passaic County, New Jersey","1662","94","(X)","(X)","51","35","3.1","2.1","155","66","9.3","4.0","0","12","0.0","18.8","332","73","20.0","4.5","38","29","11.4","8.5","123","56","7.4","3.4","13","21","10.6","15.6","43","41","2.6","2.5","0","12","0.0","45.2"
"1400000US34031124323","Census Tract 1243.23, Passaic County, New Jersey","1509","66","(X)","(X)","79","59","5.2","3.9","185","64","12.3","4.1","30","43","16.2","22.4","197","82","13.1","5.4","8","13","4.1","6.4","149","72","9.9","4.8","20","21","13.4","14.7","71","46","4.7","3.0","21","30","29.6","42.6"
"1400000US34031124401","Census Tract 1244.01, Passaic County, New Jersey","2350","141","(X)","(X)","200","122","8.5","5.0","556","151","23.7","5.8","133","115","23.9","16.6","412","108","17.5","4.6","67","55","16.3","11.9","137","91","5.8","3.9","0","17","0.0","20.9","28","43","1.2","1.8","0","17","0.0","56.0"
"1400000US34031124402","Census Tract 1244.02, Passaic County, New Jersey","1893","137","(X)","(X)","132","77","7.0","4.0","434","122","22.9","5.8","87","62","20.0","14.0","208","125","11.0","6.7","27","33","13.0","16.8","153","60","8.1","3.2","18","28","11.8","18.4","0","17","0.0","1.7","0","17","-","**"
"1400000US34031124500","Census Tract 1245, Passaic County, New Jersey","2231","186","(X)","(X)","192","95","8.6","4.1","525","165","23.5","6.8","78","84","14.9","14.5","291","105","13.0","4.7","92","60","31.6","20.1","29","31","1.3","1.4","22","26","75.9","59.0","37","47","1.7","2.1","0","17","0.0","48.8"
"1400000US34031124601","Census Tract 1246.01, Passaic County, New Jersey","1541","71","(X)","(X)","210","119","13.6","7.6","534","106","34.7","6.1","99","84","18.5","14.4","155","65","10.1","4.3","72","55","46.5","25.8","17","21","1.1","1.4","9","15","52.9","52.9","152","75","9.9","4.9","30","44","19.7","27.2"
"1400000US34031124602","Census Tract 1246.02, Passaic County, New Jersey","1692","103","(X)","(X)","133","65","7.9","3.8","522","109","30.9","6.1","30","32","5.7","6.1","234","78","13.8","4.6","47","34","20.1","13.6","76","61","4.5","3.6","8","13","10.5","20.5","174","76","10.3","4.4","48","48","27.6","22.4"
"1400000US34031124700","Census Tract 1247, Passaic County, New Jersey","1934","188","(X)","(X)","157","99","8.1","5.0","791","163","40.9","7.8","84","66","10.6","7.7","220","106","11.4","5.1","28","41","12.7","18.1","81","69","4.2","3.5","15","28","18.5","30.2","197","98","10.2","5.1","30","49","15.2","23.0"
"1400000US34031124800","Census Tract 1248, Passaic County, New Jersey","1524","67","(X)","(X)","243","90","15.9","5.8","681","105","44.7","6.1","142","73","20.9","10.5","169","72","11.1","4.8","87","53","51.5","23.7","106","40","7.0","2.7","14","17","13.2","15.4","136","85","8.9","5.5","0","12","0.0","21.1"
"1400000US34031124900","Census Tract 1249, Passaic County, New Jersey","1493","89","(X)","(X)","214","96","14.3","6.4","893","105","59.8","5.5","203","93","22.7","10.3","150","63","10.0","4.2","0","17","0.0","19.3","21","21","1.4","1.4","11","15","52.4","52.4","16","13","1.1","0.9","0","17","0.0","74.1"
"1400000US34031125000","Census Tract 1250, Passaic County, New Jersey","1976","120","(X)","(X)","313","118","15.8","6.0","1239","143","62.7","5.9","250","120","20.2","9.4","164","72","8.3","3.6","63","56","38.4","28.0","12","20","0.6","1.0","0","17","0.0","85.6","0","17","0.0","1.6","0","17","-","**"
"1400000US34031125100","Census Tract 1251, Passaic County, New Jersey","1243","90","(X)","(X)","205","76","16.5","5.9","764","125","61.5","8.3","141","72","18.5","8.6","148","72","11.9","5.7","64","52","43.2","25.0","27","30","2.2","2.5","0","12","0.0","57.1","11","16","0.9","1.3","0","12","0.0","89.4"
"1400000US34031133701","Census Tract 1337.01, Passaic County, New Jersey","1691","92","(X)","(X)","120","77","7.1","4.5","734","105","43.4","6.2","76","65","10.4","8.7","108","54","6.4","3.2","44","40","40.7","34.4","8","13","0.5","0.8","0","17","0.0","100.0","220","89","13.0","5.3","0","17","0.0","13.7"
"1400000US34031133702","Census Tract 1337.02, Passaic County, New Jersey","1031","82","(X)","(X)","157","67","15.2","6.2","349","95","33.9","8.7","88","66","25.2","15.8","145","70","14.1","6.7","56","38","38.6","24.3","22","34","2.1","3.3","0","12","0.0","63.2","159","65","15.4","6.3","13","15","8.2","9.9"
"1400000US34031143200","Census Tract 1432, Passaic County, New Jersey","2445","152","(X)","(X)","40","37","1.6","1.5","298","99","12.2","4.0","26","31","8.7","10.8","201","119","8.2","4.8","14","23","7.0","12.0","24","35","1.0","1.4","0","17","0.0","60.5","15","25","0.6","1.0","0","17","0.0","76.6"
"1400000US34031143300","Census Tract 1433, Passaic County, New Jersey","2157","117","(X)","(X)","37","30","1.7","1.4","322","116","14.9","5.4","25","33","7.8","10.2","212","118","9.8","5.5","12","20","5.7","9.0","0","17","0.0","1.5","0","17","-","**","28","31","1.3","1.5","0","17","0.0","56.0"
"1400000US34031143400","Census Tract 1434, Passaic County, New Jersey","2361","121","(X)","(X)","55","38","2.3","1.6","615","151","26.0","6.4","17","28","2.8","4.6","192","94","8.1","4.0","22","24","11.5","12.4","156","122","6.6","5.1","0","17","0.0","18.7","87","68","3.7","2.9","16","26","18.4","27.3"
"1400000US34031154001","Census Tract 1540.01, Passaic County, New Jersey","2162","131","(X)","(X)","46","38","2.1","1.8","158","47","7.3","2.1","0","17","0.0","18.5","256","81","11.8","3.8","36","34","14.1","12.7","73","66","3.4","3.0","10","17","13.7","24.3","130","102","6.0","4.7","0","17","0.0","21.9"
"1400000US34031154002","Census Tract 1540.02, Passaic County, New Jersey","3030","151","(X)","(X)","55","55","1.8","1.8","263","128","8.7","4.2","0","17","0.0","11.6","322","156","10.6","5.2","55","55","17.1","15.7","88","88","2.9","2.9","0","17","0.0","29.9","103","76","3.4","2.5","0","17","0.0","26.5"
"1400000US34031163500","Census Tract 1635, Passaic County, New Jersey","3221","150","(X)","(X)","91","66","2.8","2.0","85","58","2.6","1.8","0","17","0.0","30.7","538","168","16.7","5.2","31","36","5.8","7.1","97","89","3.0","2.7","17","27","17.5","30.9","58","51","1.8","1.6","43","45","74.1","42.8"
"1400000US34031175200","Census Tract 1752, Passaic County, New Jersey","1471","84","(X)","(X)","609","116","41.4","7.6","1191","116","81.0","6.0","580","114","48.7","8.4","47","45","3.2","3.1","29","29","61.7","48.6","0","17","0.0","2.2","0","17","-","**","0","17","0.0","2.2","0","17","-","**"
"1400000US34031175301","Census Tract 1753.01, Passaic County, New Jersey","904","56","(X)","(X)","352","77","38.9","7.7","794","68","87.8","4.7","336","73","42.3","8.0","40","29","4.4","3.2","16","19","40.0","37.9","6","9","0.7","1.0","0","12","0.0","100.0","0","12","0.0","3.5","0","12","-","**"
"1400000US34031175302","Census Tract 1753.02, Passaic County, New Jersey","1351","90","(X)","(X)","518","156","38.3","11.0","1151","111","85.2","6.2","480","152","41.7","12.0","38","39","2.8","2.9","38","39","100.0","48.1","0","12","0.0","2.4","0","12","-","**","0","12","0.0","2.4","0","12","-","**"
"1400000US34031175401","Census Tract 1754.01, Passaic County, New Jersey","1527","89","(X)","(X)","439","109","28.7","6.9","1178","123","77.1","6.5","429","108","36.4","8.0","47","41","3.1","2.7","0","17","0.0","43.3","0","17","0.0","2.1","0","17","-","**","10","15","0.7","1.0","10","15","100.0","93.8"
"1400000US34031175402","Census Tract 1754.02, Passaic County, New Jersey","1344","98","(X)","(X)","307","97","22.8","7.0","1004","100","74.7","6.6","307","97","30.6","8.8","0","17","0.0","2.4","0","17","-","**","20","30","1.5","2.3","0","17","0.0","66.3","0","17","0.0","2.4","0","17","-","**"
"1400000US34031175500","Census Tract 1755, Passaic County, New Jersey","1938","106","(X)","(X)","490","150","25.3","7.6","1494","123","77.1","4.9","490","150","32.8","9.1","47","32","2.4","1.7","0","17","0.0","43.3","9","16","0.5","0.8","0","17","0.0","98.9","9","14","0.5","0.7","0","17","0.0","98.9"
"1400000US34031175601","Census Tract 1756.01, Passaic County, New Jersey","546","57","(X)","(X)","0","12","0.0","5.8","21","20","3.8","3.5","0","12","0.0","64.7","45","25","8.2","4.4","0","12","0.0","44.2","4","7","0.7","1.3","0","12","0.0","100.0","41","25","7.5","4.4","0","12","0.0","46.3"
"1400000US34031175602","Census Tract 1756.02, Passaic County, New Jersey","2056","145","(X)","(X)","148","122","7.2","5.7","1283","193","62.4","7.6","148","122","11.5","9.4","234","91","11.4","4.5","0","17","0.0","12.9","0","17","0.0","1.6","0","17","-","**","8","16","0.4","0.8","0","17","0.0","100.0"
"1400000US34031175701","Census Tract 1757.01, Passaic County, New Jersey","1582","100","(X)","(X)","332","118","21.0","7.3","852","137","53.9","7.4","301","113","35.3","13.0","115","72","7.3","4.4","29","48","25.2","32.2","31","29","2.0","1.9","2","7","6.5","47.5","54","28","3.4","1.8","0","17","0.0","40.4"
"1400000US34031175703","Census Tract 1757.03, Passaic County, New Jersey","1533","128","(X)","(X)","357","113","23.3","7.0","633","121","41.3","6.7","284","110","44.9","14.5","245","100","16.0","6.3","52","36","21.2","14.1","21","23","1.4","1.5","21","23","100.0","64.7","75","51","4.9","3.3","0","12","0.0","33.5"
"1400000US34031175704","Census Tract 1757.04, Passaic County, New Jersey","1248","87","(X)","(X)","235","76","18.8","6.1","387","109","31.0","8.0","202","74","52.2","20.3","80","46","6.4","3.6","17","20","21.3","21.4","16","23","1.3","1.9","16","23","100.0","74.1","56","40","4.5","3.2","0","12","0.0","39.6"
"1400000US34031175801","Census Tract 1758.01, Passaic County, New Jersey","1338","85","(X)","(X)","450","104","33.6","7.4","953","98","71.2","6.6","413","103","43.3","9.0","118","61","8.8","4.5","37","31","31.4","25.2","0","12","0.0","2.4","0","12","-","**","0","12","0.0","2.4","0","12","-","**"
"1400000US34031175802","Census Tract 1758.02, Passaic County, New Jersey","1713","107","(X)","(X)","633","138","37.0","7.8","1522","111","88.8","4.6","633","138","41.6","8.3","0","17","0.0","1.9","0","17","-","**","0","17","0.0","1.9","0","17","-","**","8","11","0.5","0.7","0","17","0.0","100.0"
"1400000US34031175900","Census Tract 1759, Passaic County, New Jersey","1095","87","(X)","(X)","340","154","31.1","13.9","767","132","70.0","9.7","283","139","36.9","17.6","139","71","12.7","6.8","57","61","41.0","35.3","0","12","0.0","2.9","0","12","-","**","0","12","0.0","2.9","0","12","-","**"
"1400000US34031180100","Census Tract 1801, Passaic County, New Jersey","2248","132","(X)","(X)","352","161","15.7","7.2","1227","166","54.6","6.9","250","146","20.4","12.1","271","103","12.1","4.6","82","73","30.3","22.3","13","22","0.6","1.0","0","17","0.0","82.3","31","32","1.4","1.4","20","26","64.5","52.6"
"1400000US34031180201","Census Tract 1802.01, Passaic County, New Jersey","1112","92","(X)","(X)","103","58","9.3","5.2","486","96","43.7","7.9","103","58","21.2","12.9","65","49","5.8","4.5","0","12","0.0","36.7","0","12","0.0","2.9","0","12","-","**","33","29","3.0","2.5","0","12","0.0","51.6"
"1400000US34031180202","Census Tract 1802.02, Passaic County, New Jersey","1789","108","(X)","(X)","530","137","29.6","7.7","876","131","49.0","7.2","288","102","32.9","9.7","576","126","32.2","6.8","242","81","42.0","13.2","0","17","0.0","1.8","0","17","-","**","25","24","1.4","1.3","0","17","0.0","59.3"
"1400000US34031180300","Census Tract 1803, Passaic County, New Jersey","1797","181","(X)","(X)","407","124","22.6","6.5","1060","197","59.0","9.1","320","117","30.2","10.2","159","69","8.8","3.8","87","57","54.7","31.4","14","22","0.8","1.3","0","17","0.0","79.3","0","17","0.0","1.8","0","17","-","**"
"1400000US34031180600","Census Tract 1806, Passaic County, New Jersey","1348","127","(X)","(X)","199","85","14.8","6.0","659","119","48.9","8.5","139","66","21.1","9.6","75","54","5.6","4.0","24","29","32.0","33.1","0","12","0.0","2.4","0","12","-","**","36","39","2.7","2.8","36","39","100.0","49.4"
"1400000US34031180700","Census Tract 1807, Passaic County, New Jersey","812","70","(X)","(X)","74","42","9.1","5.0","348","69","42.9","7.4","74","42","21.3","11.2","6","10","0.7","1.2","0","12","0.0","100.0","0","12","0.0","3.9","0","12","-","**","19","18","2.3","2.2","0","12","0.0","68.0"
"1400000US34031180800","Census Tract 1808, Passaic County, New Jersey","1066","71","(X)","(X)","243","70","22.8","6.4","581","73","54.5","6.4","243","70","41.8","10.8","0","12","0.0","3.0","0","12","-","**","0","12","0.0","3.0","0","12","-","**","0","12","0.0","3.0","0","12","-","**"
"1400000US34031180900","Census Tract 1809, Passaic County, New Jersey","1079","88","(X)","(X)","249","84","23.1","7.5","722","119","66.9","9.9","249","84","34.5","11.4","15","23","1.4","2.1","0","12","0.0","76.6","0","12","0.0","3.0","0","12","-","**","0","12","0.0","3.0","0","12","-","**"
"1400000US34031181000","Census Tract 1810, Passaic County, New Jersey","1520","105","(X)","(X)","411","131","27.0","8.5","1160","132","76.3","7.0","390","131","33.6","10.3","34","28","2.2","1.9","9","13","26.5","38.4","12","19","0.8","1.2","12","19","100.0","85.6","0","12","0.0","2.1","0","12","-","**"
"1400000US34031181100","Census Tract 1811, Passaic County, New Jersey","1975","129","(X)","(X)","393","150","19.9","7.5","1189","188","60.2","8.6","357","151","30.0","11.5","44","51","2.2","2.6","23","38","52.3","52.3","0","17","0.0","1.6","0","17","-","**","13","20","0.7","1.0","13","20","100.0","82.2"
"1400000US34031181200","Census Tract 1812, Passaic County, New Jersey","1423","95","(X)","(X)","242","91","17.0","6.3","540","116","37.9","7.8","198","84","36.7","13.8","40","43","2.8","3.1","22","35","55.0","55.0","11","17","0.8","1.2","0","12","0.0","89.4","30","40","2.1","2.8","22","36","73.3","54.2"
"1400000US34031181300","Census Tract 1813, Passaic County, New Jersey","1781","130","(X)","(X)","417","125","23.4","6.5","803","141","45.1","7.5","344","126","42.8","12.4","59","46","3.3","2.6","47","46","79.7","32.3","10","16","0.6","0.9","0","17","0.0","93.8","26","39","1.5","2.2","26","39","100.0","58.2"
