,Id2,Id,name,totalPop,under5yr,under18yr,over65yr
2455,47055,0500000US47055,"Giles County, Tennessee",29503,1664,6243,5903
2456,47057,0500000US47057,"Grainger County, Tennessee",23145,1153,4704,4741
2457,47059,0500000US47059,"Greene County, Tennessee",69087,3353,13358,14918
2458,47061,0500000US47061,"Grundy County, Tennessee",13346,753,2877,2796
2459,47063,0500000US47063,"Hamblen County, Tennessee",64569,3798,14901,11923
2460,47065,0500000US47065,"Hamilton County, Tennessee",364286,21007,75645,64030
2461,47067,0500000US47067,"Hancock County, Tennessee",6549,352,1362,1396
2462,47069,0500000US47069,"Hardeman County, Tennessee",25220,1317,4939,4562
2463,47071,0500000US47071,"Hardin County, Tennessee",25776,1371,5299,5955
2464,47073,0500000US47073,"Hawkins County, Tennessee",56530,2709,11240,11944
2465,47075,0500000US47075,"Haywood County, Tennessee",17335,961,3855,3299
2466,47077,0500000US47077,"Henderson County, Tennessee",27847,1609,6344,5130
2467,47079,0500000US47079,"Henry County, Tennessee",32358,1683,6638,7526
2468,47081,0500000US47081,"Hickman County, Tennessee",25063,1389,5204,4401
2469,47083,0500000US47083,"Houston County, Tennessee",8263,430,1802,1696
2470,47085,0500000US47085,"Humphreys County, Tennessee",18486,1011,3979,3700
2471,47087,0500000US47087,"Jackson County, Tennessee",11758,558,2115,2641
2472,47089,0500000US47089,"Jefferson County, Tennessee",54012,2598,10618,10818
2473,47091,0500000US47091,"Johnson County, Tennessee",17778,747,2976,4056
2474,47093,0500000US47093,"Knox County, Tennessee",465289,26506,97591,73661
2475,47095,0500000US47095,"Lake County, Tennessee",7411,289,1050,1166
2476,47097,0500000US47097,"Lauderdale County, Tennessee",25825,1494,5827,4077
2477,47099,0500000US47099,"Lawrence County, Tennessee",43734,2889,10932,7794
2478,47101,0500000US47101,"Lewis County, Tennessee",12086,676,2602,2529
2479,47103,0500000US47103,"Lincoln County, Tennessee",34117,1875,7540,6630
2480,47105,0500000US47105,"Loudon County, Tennessee",53054,2771,10295,14026
2481,47107,0500000US47107,"McMinn County, Tennessee",53285,2937,11306,10458
2482,47109,0500000US47109,"McNairy County, Tennessee",25832,1347,5636,5370
2483,47111,0500000US47111,"Macon County, Tennessee",24265,1719,5987,3814
2484,47113,0500000US47113,"Madison County, Tennessee",97605,6040,21872,16615
2485,47115,0500000US47115,"Marion County, Tennessee",28575,1618,6013,5737
2486,47117,0500000US47117,"Marshall County, Tennessee",33683,2078,7899,5430
2487,47119,0500000US47119,"Maury County, Tennessee",94340,6216,22094,15014
2488,47121,0500000US47121,"Meigs County, Tennessee",12306,650,2512,2612
2489,47123,0500000US47123,"Monroe County, Tennessee",46357,2525,9768,9818
2490,47125,0500000US47125,"Montgomery County, Tennessee",205950,16962,54985,19005
2491,47127,0500000US47127,"Moore County, Tennessee",6411,269,1214,1379
2492,47129,0500000US47129,"Morgan County, Tennessee",21579,1032,4141,3836
2493,47131,0500000US47131,"Obion County, Tennessee",30267,1712,6560,6179
2494,47133,0500000US47133,"Overton County, Tennessee",22068,1139,4663,4541
2495,47135,0500000US47135,"Perry County, Tennessee",8064,507,1784,1705
2496,47137,0500000US47137,"Pickett County, Tennessee",5082,234,901,1402
2497,47139,0500000US47139,"Polk County, Tennessee",16898,852,3306,3544
2498,47141,0500000US47141,"Putnam County, Tennessee",78843,4524,16455,13134
2499,47143,0500000US47143,"Rhea County, Tennessee",33044,1954,7497,6149
2500,47145,0500000US47145,"Roane County, Tennessee",53140,2379,9981,12108
2501,47147,0500000US47147,"Robertson County, Tennessee",71012,4422,16947,10520
2502,47149,0500000US47149,"Rutherford County, Tennessee",324890,21353,80100,33966
2503,47151,0500000US47151,"Scott County, Tennessee",22039,1395,5357,3704
2504,47153,0500000US47153,"Sequatchie County, Tennessee",14876,764,3101,3028
2505,47155,0500000US47155,"Sevier County, Tennessee",97892,5308,20173,19341
2506,47157,0500000US47157,"Shelby County, Tennessee",935764,65125,232721,127099
2507,47159,0500000US47159,"Smith County, Tennessee",19942,1230,4523,3385
2508,47161,0500000US47161,"Stewart County, Tennessee",13561,744,2836,2758
2509,47163,0500000US47163,"Sullivan County, Tennessee",157668,7622,30362,34529
2510,47165,0500000US47165,"Sumner County, Tennessee",187149,11333,43922,29664
2511,47167,0500000US47167,"Tipton County, Tennessee",61581,3699,15162,8904
2512,47169,0500000US47169,"Trousdale County, Tennessee",11012,545,1939,1426
2513,47171,0500000US47171,"Unicoi County, Tennessee",17761,799,3310,4123
2514,47173,0500000US47173,"Union County, Tennessee",19688,1052,4273,3603
2515,47175,0500000US47175,"Van Buren County, Tennessee",5765,325,1110,1365
2516,47177,0500000US47177,"Warren County, Tennessee",40878,2443,9582,7230
2517,47179,0500000US47179,"Washington County, Tennessee",128607,6398,24487,23564
2518,47181,0500000US47181,"Wayne County, Tennessee",16558,707,2811,3228
2519,47183,0500000US47183,"Weakley County, Tennessee",33415,1699,6442,6228
2520,47185,0500000US47185,"White County, Tennessee",27107,1605,5931,5494
2521,47187,0500000US47187,"Williamson County, Tennessee",231729,13834,63088,30480
2522,47189,0500000US47189,"Wilson County, Tennessee",140625,8454,33332,22065
2523,48001,0500000US48001,"Anderson County, Texas",58057,3016,11105,8591
2524,48003,0500000US48003,"Andrews County, Texas",18128,1569,5569,1878
2525,48005,0500000US48005,"Angelina County, Texas",87092,5951,22280,14218
2526,48007,0500000US48007,"Aransas County, Texas",23792,1141,4172,7049
2527,48009,0500000US48009,"Archer County, Texas",8786,461,1887,1758
2528,48011,0500000US48011,"Armstrong County, Texas",1892,108,437,453
2529,48013,0500000US48013,"Atascosa County, Texas",50310,3671,13725,7385
2530,48015,0500000US48015,"Austin County, Texas",29989,1768,7129,5699
2531,48017,0500000US48017,"Bailey County, Texas",7027,577,2206,1025
2532,48019,0500000US48019,"Bandera County, Texas",22824,949,3812,6157
2533,48021,0500000US48021,"Bastrop County, Texas",86976,5922,22117,13211
2534,48023,0500000US48023,"Baylor County, Texas",3582,212,824,853
2535,48025,0500000US48025,"Bee County, Texas",32587,1895,6863,4012
2536,48027,0500000US48027,"Bell County, Texas",355642,30043,98517,38585
2537,48029,0500000US48029,"Bexar County, Texas",1986049,141698,507669,240621
2538,48031,0500000US48031,"Blanco County, Texas",11702,511,2135,2841
2539,48033,0500000US48033,"Borden County, Texas",648,33,131,160
2540,48035,0500000US48035,"Bosque County, Texas",18691,1033,4033,4607
2541,48037,0500000US48037,"Bowie County, Texas",94324,6117,22392,15605
2542,48039,0500000US48039,"Brazoria County, Texas",370200,25765,97945,43678
2543,48041,0500000US48041,"Brazos County, Texas",226758,13916,46685,20762
2544,48043,0500000US48043,"Brewster County, Texas",9267,488,1744,2144
2545,48045,0500000US48045,"Briscoe County, Texas",1516,65,284,397
2546,48047,0500000US48047,"Brooks County, Texas",7114,590,2013,1303
2547,48049,0500000US48049,"Brown County, Texas",37924,2048,8400,7556
2548,48051,0500000US48051,"Burleson County, Texas",18389,1138,4079,3755
2549,48053,0500000US48053,"Burnet County, Texas",47542,2662,10171,10625
2550,48055,0500000US48055,"Caldwell County, Texas",43247,2759,10303,6210
2551,48057,0500000US48057,"Calhoun County, Texas",21561,1426,5217,3870
2552,48059,0500000US48059,"Callahan County, Texas",13994,840,3149,2869
2553,48061,0500000US48061,"Cameron County, Texas",423908,34371,128553,57415
2554,48063,0500000US48063,"Camp County, Texas",13033,975,3463,2414
2555,48065,0500000US48065,"Carson County, Texas",6005,324,1448,1173
2556,48067,0500000US48067,"Cass County, Texas",30119,1800,6802,6660
2557,48069,0500000US48069,"Castro County, Texas",7665,558,2189,1212
2558,48071,0500000US48071,"Chambers County, Texas",42454,3004,11883,5010
2559,48073,0500000US48073,"Cherokee County, Texas",52592,3744,13370,9231
2560,48075,0500000US48075,"Childress County, Texas",7291,353,1443,1123
2561,48077,0500000US48077,"Clay County, Texas",10456,485,2099,2375
2562,48079,0500000US48079,"Cochran County, Texas",2836,205,786,463
2563,48081,0500000US48081,"Coke County, Texas",3370,197,709,919
2564,48083,0500000US48083,"Coleman County, Texas",8397,436,1764,2096
2565,48085,0500000US48085,"Collin County, Texas",1005146,62230,260476,110655
2566,48087,0500000US48087,"Collingsworth County, Texas",2962,179,779,559
2567,48089,0500000US48089,"Colorado County, Texas",21217,1366,4840,4698
2568,48091,0500000US48091,"Comal County, Texas",148373,8630,33674,26829
2569,48093,0500000US48093,"Comanche County, Texas",13534,757,3002,3289
2570,48095,0500000US48095,"Concho County, Texas",4276,117,509,756
2571,48097,0500000US48097,"Cooke County, Texas",40574,2779,9686,7520
2572,48099,0500000US48099,"Coryell County, Texas",74808,5108,17053,7669
2573,48101,0500000US48101,"Cottle County, Texas",1389,75,321,338
2574,48103,0500000US48103,"Crane County, Texas",4794,382,1409,572
2575,48105,0500000US48105,"Crockett County, Texas",3499,235,857,620
2576,48107,0500000US48107,"Crosby County, Texas",5779,385,1536,1081
2577,48109,0500000US48109,"Culberson County, Texas",2204,155,500,473
2578,48111,0500000US48111,"Dallam County, Texas",7200,697,2273,824
2579,48113,0500000US48113,"Dallas County, Texas",2637772,196910,689692,283154
2580,48115,0500000US48115,"Dawson County, Texas",12619,875,3230,1884
2581,48117,0500000US48117,"Deaf Smith County, Texas",18760,1614,5824,2377
2582,48119,0500000US48119,"Delta County, Texas",5349,366,1240,1114
2583,48121,0500000US48121,"Denton County, Texas",859064,53959,211996,87414
2584,48123,0500000US48123,"DeWitt County, Texas",20187,1275,4528,4023
2585,48125,0500000US48125,"Dickens County, Texas",2249,116,424,513
2586,48127,0500000US48127,"Dimmit County, Texas",10308,775,2996,1729
2587,48129,0500000US48129,"Donley County, Texas",3319,171,654,796
2588,48131,0500000US48131,"Duval County, Texas",11212,784,2787,2011
2589,48133,0500000US48133,"Eastland County, Texas",18322,1112,3942,4003
2590,48135,0500000US48135,"Ector County, Texas",162124,14541,48856,15760
2591,48137,0500000US48137,"Edwards County, Texas",1928,125,436,561
2592,48139,0500000US48139,"Ellis County, Texas",179436,12202,47950,22981
2593,48141,0500000US48141,"El Paso County, Texas",840758,63036,228000,103092
2594,48143,0500000US48143,"Erath County, Texas",42446,2415,8707,6015
2595,48145,0500000US48145,"Falls County, Texas",17335,1047,3613,3147
2596,48147,0500000US48147,"Fannin County, Texas",35286,1874,7579,6532
2597,48149,0500000US48149,"Fayette County, Texas",25349,1270,5111,6431
2598,48151,0500000US48151,"Fisher County, Texas",3839,211,812,943
2599,48153,0500000US48153,"Floyd County, Texas",5837,378,1572,1092
2600,48155,0500000US48155,"Foard County, Texas",1200,45,247,316
2601,48157,0500000US48157,"Fort Bend County, Texas",787858,54653,216504,87128
2602,48159,0500000US48159,"Franklin County, Texas",10766,579,2526,2352
2603,48161,0500000US48161,"Freestone County, Texas",19808,1139,4523,3938
2604,48163,0500000US48163,"Frio County, Texas",19816,1263,4574,2435
2605,48165,0500000US48165,"Gaines County, Texas",20901,2163,7502,1853
2606,48167,0500000US48167,"Galveston County, Texas",337890,21536,81893,48605
2607,48169,0500000US48169,"Garza County, Texas",6578,302,1115,729
2608,48171,0500000US48171,"Gillespie County, Texas",26804,1341,5349,7967
2609,48173,0500000US48173,"Glasscock County, Texas",1388,90,363,211
2610,48175,0500000US48175,"Goliad County, Texas",7584,425,1621,1738
2611,48177,0500000US48177,"Gonzales County, Texas",20826,1525,5621,3483
2612,48179,0500000US48179,"Gray County, Texas",21895,1508,5630,3551
2613,48181,0500000US48181,"Grayson County, Texas",133991,8595,31842,23617
2614,48183,0500000US48183,"Gregg County, Texas",123707,8835,31951,19016
2615,48185,0500000US48185,"Grimes County, Texas",28360,1698,6371,4929
2616,48187,0500000US48187,"Guadalupe County, Texas",163694,10259,41018,22611
2617,48189,0500000US48189,"Hale County, Texas",33830,2258,9160,4545
2618,48191,0500000US48191,"Hall County, Texas",3028,143,694,701
2619,48193,0500000US48193,"Hamilton County, Texas",8484,514,1873,2112
2620,48195,0500000US48195,"Hansford County, Texas",5463,416,1594,807
2621,48197,0500000US48197,"Hardeman County, Texas",3922,200,837,882
2622,48199,0500000US48199,"Hardin County, Texas",57207,3725,14055,9528
2623,48201,0500000US48201,"Harris County, Texas",4698619,354882,1251684,494264
2624,48203,0500000US48203,"Harrison County, Texas",66726,4301,16865,11277
2625,48205,0500000US48205,"Hartley County, Texas",5619,301,1184,854
2626,48207,0500000US48207,"Haskell County, Texas",5813,224,1083,1277
2627,48209,0500000US48209,"Hays County, Texas",222631,13905,51181,24464
2628,48211,0500000US48211,"Hemphill County, Texas",3825,258,1176,553
2629,48213,0500000US48213,"Henderson County, Texas",82299,4636,17724,18082
2630,48215,0500000US48215,"Hidalgo County, Texas",865939,77329,281965,96025
2631,48217,0500000US48217,"Hill County, Texas",36354,2152,8495,7542
2632,48219,0500000US48219,"Hockley County, Texas",22980,1526,5915,3372
2633,48221,0500000US48221,"Hood County, Texas",60537,3416,12905,14870
2634,48223,0500000US48223,"Hopkins County, Texas",36810,2383,9068,6720
2635,48225,0500000US48225,"Houston County, Texas",23169,1214,4600,5099
2636,48227,0500000US48227,"Howard County, Texas",36459,2262,7817,4693
2637,48229,0500000US48229,"Hudspeth County, Texas",4795,287,1016,737
2638,48231,0500000US48231,"Hunt County, Texas",96493,6224,23183,15282
2639,48233,0500000US48233,"Hutchinson County, Texas",21198,1435,5443,3507
2640,48235,0500000US48235,"Irion County, Texas",1522,84,335,327
2641,48237,0500000US48237,"Jack County, Texas",8843,484,1924,1514
2642,48239,0500000US48239,"Jackson County, Texas",14874,1022,3784,2685
2643,48241,0500000US48241,"Jasper County, Texas",35872,2209,8611,7021
2644,48243,0500000US48243,"Jeff Davis County, Texas",2252,35,174,785
2645,48245,0500000US48245,"Jefferson County, Texas",255001,17728,61181,36809
2646,48247,0500000US48247,"Jim Hogg County, Texas",5248,423,1613,923
2647,48249,0500000US48249,"Jim Wells County, Texas",40822,3068,11348,6266
2648,48251,0500000US48251,"Johnson County, Texas",171361,11436,44541,24219
2649,48253,0500000US48253,"Jones County, Texas",19817,869,3412,3091
2650,48255,0500000US48255,"Karnes County, Texas",15650,941,3347,2205
2651,48257,0500000US48257,"Kaufman County, Texas",128622,9470,35656,15367
2652,48259,0500000US48259,"Kendall County, Texas",45641,2319,10504,8703
2653,48261,0500000US48261,"Kenedy County, Texas",442,17,120,69
2654,48263,0500000US48263,"Kent County, Texas",726,37,153,197
2655,48265,0500000US48265,"Kerr County, Texas",52405,2734,10062,14516
2656,48267,0500000US48267,"Kimble County, Texas",4362,190,766,1280
2657,48269,0500000US48269,"King County, Texas",277,13,70,49
2658,48271,0500000US48271,"Kinney County, Texas",3767,152,710,904
2659,48273,0500000US48273,"Kleberg County, Texas",31129,2116,7540,4029
2660,48275,0500000US48275,"Knox County, Texas",3653,256,965,726
2661,48277,0500000US48277,"Lamar County, Texas",49728,3352,11833,9547
2662,48279,0500000US48279,"Lamb County, Texas",13158,972,3658,2216
2663,48281,0500000US48281,"Lampasas County, Texas",21229,1152,4692,4165
2664,48283,0500000US48283,"La Salle County, Texas",7531,418,1478,1033
2665,48285,0500000US48285,"Lavaca County, Texas",20110,1196,4751,4683
2666,48287,0500000US48287,"Lee County, Texas",17144,990,3750,3170
2667,48289,0500000US48289,"Leon County, Texas",17270,1055,3886,4226
2668,48291,0500000US48291,"Liberty County, Texas",86323,6223,22868,11052
2669,48293,0500000US48293,"Limestone County, Texas",23519,1475,5267,4581
2670,48295,0500000US48295,"Lipscomb County, Texas",3355,199,867,608
2671,48297,0500000US48297,"Live Oak County, Texas",12166,656,2420,2505
2672,48299,0500000US48299,"Llano County, Texas",21646,953,3358,7818
2673,48301,0500000US48301,"Loving County, Texas",152,11,52,15
2674,48303,0500000US48303,"Lubbock County, Texas",307412,20651,73288,38200
2675,48305,0500000US48305,"Lynn County, Texas",5877,412,1574,990
2676,48307,0500000US48307,"McCulloch County, Texas",7987,422,1771,1778
2677,48309,0500000US48309,"McLennan County, Texas",254607,17733,62861,36615
2678,48311,0500000US48311,"McMullen County, Texas",749,33,140,180
2679,48313,0500000US48313,"Madison County, Texas",14422,780,3052,2251
2680,48315,0500000US48315,"Marion County, Texas",9928,447,1796,2618
2681,48317,0500000US48317,"Martin County, Texas",5753,508,1789,648
2682,48319,0500000US48319,"Mason County, Texas",4280,246,895,1220
2683,48321,0500000US48321,"Matagorda County, Texas",36552,2623,9324,6221
2684,48323,0500000US48323,"Maverick County, Texas",58485,5396,18246,6916
2685,48325,0500000US48325,"Medina County, Texas",50921,3065,11752,8489
2686,48327,0500000US48327,"Menard County, Texas",2139,91,378,679
2687,48329,0500000US48329,"Midland County, Texas",172578,15256,49266,17799
2688,48331,0500000US48331,"Milam County, Texas",25131,1579,6186,5098
2689,48333,0500000US48333,"Mills County, Texas",4921,223,1008,1406
2690,48335,0500000US48335,"Mitchell County, Texas",8145,469,1751,1240
2691,48337,0500000US48337,"Montague County, Texas",19596,1175,4454,4315
2692,48339,0500000US48339,"Montgomery County, Texas",590925,40154,155734,77263
2693,48341,0500000US48341,"Moore County, Texas",21485,2141,6873,2343
2694,48343,0500000US48343,"Morris County, Texas",12339,701,2814,2703
2695,48345,0500000US48345,"Motley County, Texas",1234,58,245,374
2696,48347,0500000US48347,"Nacogdoches County, Texas",65711,4265,15243,9685
2697,48349,0500000US48349,"Navarro County, Texas",49565,3708,13139,8429
2698,48351,0500000US48351,"Newton County, Texas",13746,681,2782,2821
2699,48353,0500000US48353,"Nolan County, Texas",14751,1063,3855,2694
2700,48355,0500000US48355,"Nueces County, Texas",362265,24433,88977,52215
2701,48357,0500000US48357,"Ochiltree County, Texas",9947,858,3151,1108
2702,48359,0500000US48359,"Oldham County, Texas",2131,98,526,319
2703,48361,0500000US48361,"Orange County, Texas",83572,5725,20764,13466
2704,48363,0500000US48363,"Palo Pinto County, Texas",28875,1771,6711,5639
2705,48365,0500000US48365,"Panola County, Texas",23148,1364,5401,4438
2706,48367,0500000US48367,"Parker County, Texas",138371,8698,34364,21302
2707,48369,0500000US48369,"Parmer County, Texas",9864,790,2820,1355
2708,48371,0500000US48371,"Pecos County, Texas",15673,1025,3821,2101
2709,48373,0500000US48373,"Polk County, Texas",50031,2713,10088,9422
2710,48375,0500000US48375,"Potter County, Texas",119648,9313,32848,14922
2711,48377,0500000US48377,"Presidio County, Texas",6948,559,1840,1607
2712,48379,0500000US48379,"Rains County, Texas",12159,584,2428,2983
2713,48381,0500000US48381,"Randall County, Texas",136271,8790,32501,20536
2714,48383,0500000US48383,"Reagan County, Texas",3741,291,1091,420
2715,48385,0500000US48385,"Real County, Texas",3478,153,585,1025
2716,48387,0500000US48387,"Red River County, Texas",12175,637,2429,2996
2717,48389,0500000US48389,"Reeves County, Texas",15695,1026,3529,1879
2718,48391,0500000US48391,"Refugio County, Texas",7032,451,1595,1590
2719,48393,0500000US48393,"Roberts County, Texas",903,58,220,189
2720,48395,0500000US48395,"Robertson County, Texas",17284,1133,4150,3336
2721,48397,0500000US48397,"Rockwall County, Texas",100657,6338,27150,12594
2722,48399,0500000US48399,"Runnels County, Texas",10234,562,2329,2126
2723,48401,0500000US48401,"Rusk County, Texas",54450,3055,12111,9027
2724,48403,0500000US48403,"Sabine County, Texas",10589,524,1983,3234
2725,48405,0500000US48405,"San Augustine County, Texas",8232,421,1628,2177
2726,48407,0500000US48407,"San Jacinto County, Texas",28719,1601,6194,6280
2727,48409,0500000US48409,"San Patricio County, Texas",66893,4902,17900,10021
2728,48411,0500000US48411,"San Saba County, Texas",6054,312,1218,1446
2729,48413,0500000US48413,"Schleicher County, Texas",2895,150,744,567
2730,48415,0500000US48415,"Scurry County, Texas",16866,1166,4254,2548
2731,48417,0500000US48417,"Shackelford County, Texas",3253,172,748,665
2732,48419,0500000US48419,"Shelby County, Texas",25418,1804,6560,4451
2733,48421,0500000US48421,"Sherman County, Texas",3079,210,869,459
2734,48423,0500000US48423,"Smith County, Texas",230221,15891,56582,38010
2735,48425,0500000US48425,"Somervell County, Texas",9016,449,2016,1705
2736,48427,0500000US48427,"Starr County, Texas",64525,6284,21214,7313
2737,48429,0500000US48429,"Stephens County, Texas",9433,506,2040,1864
2738,48431,0500000US48431,"Sterling County, Texas",1311,109,373,189
2739,48433,0500000US48433,"Stonewall County, Texas",1362,79,303,361
2740,48435,0500000US48435,"Sutton County, Texas",3758,240,896,690
2741,48437,0500000US48437,"Swisher County, Texas",7462,464,1874,1319
2742,48439,0500000US48439,"Tarrant County, Texas",2084931,146515,549063,235187
2743,48441,0500000US48441,"Taylor County, Texas",137640,10099,33983,19785
2744,48443,0500000US48443,"Terrell County, Texas",823,42,163,244
2745,48445,0500000US48445,"Terry County, Texas",12287,977,3379,1860
2746,48447,0500000US48447,"Throckmorton County, Texas",1515,73,298,425
2747,48449,0500000US48449,"Titus County, Texas",33033,2651,9578,4715
2748,48451,0500000US48451,"Tom Green County, Texas",118189,8001,28236,18267
2749,48453,0500000US48453,"Travis County, Texas",1248743,78436,270726,123395
2750,48455,0500000US48455,"Trinity County, Texas",14740,782,2954,3921
2751,48457,0500000US48457,"Tyler County, Texas",21696,1034,4183,4846
2752,48459,0500000US48459,"Upshur County, Texas",41260,2431,9817,7576
2753,48461,0500000US48461,"Upton County, Texas",3671,297,1083,516
2754,48463,0500000US48463,"Uvalde County, Texas",26846,1959,7260,4518
2755,48465,0500000US48465,"Val Verde County, Texas",49208,4257,14033,7001
2756,48467,0500000US48467,"Van Zandt County, Texas",56019,3292,12922,11321
2757,48469,0500000US48469,"Victoria County, Texas",92035,6347,23330,14822
2758,48471,0500000US48471,"Walker County, Texas",72480,3120,10927,9571
2759,48473,0500000US48473,"Waller County, Texas",53126,3527,12898,6282
2760,48475,0500000US48475,"Ward County, Texas",11720,890,3358,1636
2761,48477,0500000US48477,"Washington County, Texas",35108,2038,7620,7612
2762,48479,0500000US48479,"Webb County, Texas",275910,25875,90830,26087
2763,48481,0500000US48481,"Wharton County, Texas",41619,2847,10750,7110
2764,48483,0500000US48483,"Wheeler County, Texas",5191,344,1301,1004
2765,48485,0500000US48485,"Wichita County, Texas",132064,8374,29664,19436
2766,48487,0500000US48487,"Wilbarger County, Texas",12820,752,2849,2355
2767,48489,0500000US48489,"Willacy County, Texas",21515,1381,5088,3015
2768,48491,0500000US48491,"Williamson County, Texas",566719,36855,145276,68988
2769,48493,0500000US48493,"Wilson County, Texas",50224,3016,12048,8033
2770,48495,0500000US48495,"Winkler County, Texas",7720,584,2283,949
2771,48497,0500000US48497,"Wise County, Texas",68305,4291,16919,10190
2772,48499,0500000US48499,"Wood County, Texas",45129,2202,8672,12142
2773,48501,0500000US48501,"Yoakum County, Texas",8591,764,2797,1017
2774,48503,0500000US48503,"Young County, Texas",18045,1097,4331,3671
2775,48505,0500000US48505,"Zapata County, Texas",14190,1291,4704,1843
2776,48507,0500000US48507,"Zavala County, Texas",11983,919,3506,1712
2777,49001,0500000US49001,"Beaver County, Utah",6580,574,2119,948
2778,49003,0500000US49003,"Box Elder County, Utah",54950,4514,17430,7109
2779,49005,0500000US49005,"Cache County, Utah",127068,10796,38511,12009
2780,49007,0500000US49007,"Carbon County, Utah",20269,1236,5227,3530
2781,49009,0500000US49009,"Daggett County, Utah",980,48,217,251
2782,49011,0500000US49011,"Davis County, Utah",351713,29686,112970,35317
2783,49013,0500000US49013,"Duchesne County, Utah",19964,1819,6720,2408
2784,49015,0500000US49015,"Emery County, Utah",10014,602,2878,1728
2785,49017,0500000US49017,"Garfield County, Utah",5080,299,1183,1175
2786,49019,0500000US49019,"Grand County, Utah",9764,595,2090,1817
2787,49021,0500000US49021,"Iron County, Utah",52775,4114,15317,6700
2788,49023,0500000US49023,"Juab County, Utah",11555,1043,3973,1397
2789,49025,0500000US49025,"Kane County, Utah",7709,460,1809,1796
2790,49027,0500000US49027,"Millard County, Utah",13006,1019,3997,2232
2791,49029,0500000US49029,"Morgan County, Utah",12045,890,4258,1382
2792,49031,0500000US49031,"Piute County, Utah",1445,47,331,417
2793,49033,0500000US49033,"Rich County, Utah",2464,188,716,443
2794,49035,0500000US49035,"Salt Lake County, Utah",1152633,86592,312889,125157
2795,49037,0500000US49037,"San Juan County, Utah",15449,1192,4719,2187
2796,49039,0500000US49039,"Sanpete County, Utah",30623,1893,7819,4273
2797,49041,0500000US49041,"Sevier County, Utah",21539,1590,6338,3465
2798,49043,0500000US49043,"Summit County, Utah",41933,2279,10253,5280
2799,49045,0500000US49045,"Tooele County, Utah",69907,5628,22807,6403
2800,49047,0500000US49047,"Uintah County, Utah",35438,3031,11754,3855
2801,49049,0500000US49049,"Utah County, Utah",622213,58844,207710,48050
2802,49051,0500000US49051,"Wasatch County, Utah",33240,2574,10478,3822
2803,49053,0500000US49053,"Washington County, Utah",171700,11537,44808,36844
2804,49055,0500000US49055,"Wayne County, Utah",2690,163,657,586
2805,49057,0500000US49057,"Weber County, Utah",256359,19751,72484,29897
2806,50001,0500000US50001,"Addison County, Vermont",36973,1572,6235,7357
2807,50003,0500000US50003,"Bennington County, Vermont",35631,1670,6756,8162
2808,50005,0500000US50005,"Caledonia County, Vermont",30302,1451,5844,6354
2809,50007,0500000US50007,"Chittenden County, Vermont",164572,7714,29165,24673
2810,50009,0500000US50009,"Essex County, Vermont",6250,300,1106,1598
2811,50011,0500000US50011,"Franklin County, Vermont",49421,2892,10949,7925
2812,50013,0500000US50013,"Grand Isle County, Vermont",7090,293,1278,1475
2813,50015,0500000US50015,"Lamoille County, Vermont",25300,1309,5134,4393
2814,50017,0500000US50017,"Orange County, Vermont",28999,1366,5316,6149
2815,50019,0500000US50019,"Orleans County, Vermont",26907,1309,5206,6113
2816,50021,0500000US50021,"Rutland County, Vermont",58672,2676,10438,12955
2817,50023,0500000US50023,"Washington County, Vermont",58140,2779,10926,11411
2818,50025,0500000US50025,"Windham County, Vermont",42756,1889,7636,9757
2819,50027,0500000US50027,"Windsor County, Vermont",55286,2461,9984,12885
2820,51001,0500000US51001,"Accomack County, Virginia",32412,1810,6656,7638
2821,51003,0500000US51003,"Albemarle County, Virginia",108718,5712,21528,20248
2822,51005,0500000US51005,"Alleghany County, Virginia",14910,634,2770,3682
2823,51007,0500000US51007,"Amelia County, Virginia",13013,647,2664,2576
2824,51009,0500000US51009,"Amherst County, Virginia",31666,1641,6207,6701
2825,51011,0500000US51011,"Appomattox County, Virginia",15841,924,3350,3280
2826,51013,0500000US51013,"Arlington County, Virginia",237521,14285,42959,25209
2827,51015,0500000US51015,"Augusta County, Virginia",75457,3455,14362,15877
2828,51017,0500000US51017,"Bath County, Virginia",4292,189,650,1187
2829,51019,0500000US51019,"Bedford County, Virginia",78747,3605,15623,16789
2830,51021,0500000US51021,"Bland County, Virginia",6293,240,965,1447
2831,51023,0500000US51023,"Botetourt County, Virginia",33277,1404,6279,7569
2832,51025,0500000US51025,"Brunswick County, Virginia",16384,679,2674,3523
2833,51027,0500000US51027,"Buchanan County, Virginia",21221,841,3662,4709
2834,51029,0500000US51029,"Buckingham County, Virginia",16999,677,3000,3340
2835,51031,0500000US51031,"Campbell County, Virginia",54973,2613,10628,10943
2836,51033,0500000US51033,"Caroline County, Virginia",30772,2018,7079,5050
2837,51035,0500000US51035,"Carroll County, Virginia",29636,1300,5384,7259
2838,51036,0500000US51036,"Charles City County, Virginia",6941,257,1052,1708
2839,51037,0500000US51037,"Charlotte County, Virginia",11938,657,2491,2654
2840,51041,0500000US51041,"Chesterfield County, Virginia",348556,20848,82795,52028
2841,51043,0500000US51043,"Clarke County, Virginia",14523,679,2888,3068
2842,51045,0500000US51045,"Craig County, Virginia",5064,195,888,1185
2843,51047,0500000US51047,"Culpeper County, Virginia",51859,3386,12864,8159
2844,51049,0500000US51049,"Cumberland County, Virginia",9809,468,1900,2199
2845,51051,0500000US51051,"Dickenson County, Virginia",14523,691,2871,3198
